date,rate,asset,rate_type,protocol
2022-10-29 00:00:00+00:00,0.02167822698269938,WETH,supply,aave_arbitrum
2022-10-30 00:00:00+00:00,0.0191234540758556,WETH,supply,aave_arbitrum
2022-10-31 00:00:00+00:00,0.021073148183962057,WETH,supply,aave_arbitrum
2022-11-01 00:00:00+00:00,0.018410382963270203,WETH,supply,aave_arbitrum
2022-11-02 00:00:00+00:00,0.019558285160909312,WETH,supply,aave_arbitrum
2022-11-03 00:00:00+00:00,0.021201354883137333,WETH,supply,aave_arbitrum
2022-11-04 00:00:00+00:00,0.019821868739389972,WETH,supply,aave_arbitrum
2022-11-05 00:00:00+00:00,0.02126604328364321,WETH,supply,aave_arbitrum
2022-11-06 00:00:00+00:00,0.024343465158173382,WETH,supply,aave_arbitrum
2022-11-07 00:00:00+00:00,0.023898842826940544,WETH,supply,aave_arbitrum
2022-11-08 00:00:00+00:00,0.018645527513941523,WETH,supply,aave_arbitrum
2022-11-09 00:00:00+00:00,0.018875005637589537,WETH,supply,aave_arbitrum
2022-11-10 00:00:00+00:00,0.019417981507995587,WETH,supply,aave_arbitrum
2022-11-11 00:00:00+00:00,0.01727922920248772,WETH,supply,aave_arbitrum
2022-11-12 00:00:00+00:00,0.018984169753849367,WETH,supply,aave_arbitrum
2022-11-13 00:00:00+00:00,0.020948644033154645,WETH,supply,aave_arbitrum
2022-11-14 00:00:00+00:00,0.021809355443878367,WETH,supply,aave_arbitrum
2022-11-15 00:00:00+00:00,0.016786129448004262,WETH,supply,aave_arbitrum
2022-11-16 00:00:00+00:00,0.0170236163255397,WETH,supply,aave_arbitrum
2022-11-17 00:00:00+00:00,0.020113783360540628,WETH,supply,aave_arbitrum
2022-11-18 00:00:00+00:00,0.01799167772078895,WETH,supply,aave_arbitrum
2022-11-19 00:00:00+00:00,0.014974342487255673,WETH,supply,aave_arbitrum
2022-11-20 00:00:00+00:00,0.020545979857106742,WETH,supply,aave_arbitrum
2022-11-21 00:00:00+00:00,0.02128810449870168,WETH,supply,aave_arbitrum
2022-11-22 00:00:00+00:00,0.017040189392019085,WETH,supply,aave_arbitrum
2022-11-23 00:00:00+00:00,0.02086273135215865,WETH,supply,aave_arbitrum
2022-11-24 00:00:00+00:00,0.019585828436121118,WETH,supply,aave_arbitrum
2022-11-25 00:00:00+00:00,0.0210035446434487,WETH,supply,aave_arbitrum
2022-11-26 00:00:00+00:00,0.017927869297714765,WETH,supply,aave_arbitrum
2022-11-27 00:00:00+00:00,0.02055736991268111,WETH,supply,aave_arbitrum
