date,rate,asset,rate_type,protocol
2022-06-21 00:00:00+00:00,0.0558509233491911,USDT,borrow,aave_arbitrum
2022-06-22 00:00:00+00:00,0.0528528920527618,USDT,borrow,aave_arbitrum
2022-06-23 00:00:00+00:00,0.04778392754992903,USDT,borrow,aave_arbitrum
2022-06-24 00:00:00+00:00,0.0496451783827581,USDT,borrow,aave_arbitrum
2022-06-25 00:00:00+00:00,0.04246405057735022,USDT,borrow,aave_arbitrum
2022-06-26 00:00:00+00:00,0.05023908021890776,USDT,borrow,aave_arbitrum
2022-06-27 00:00:00+00:00,0.046287244414266494,USDT,borrow,aave_arbitrum
2022-06-28 00:00:00+00:00,0.04934617158512974,USDT,borrow,aave_arbitrum
2022-06-29 00:00:00+00:00,0.04993093548572409,USDT,borrow,aave_arbitrum
2022-06-30 00:00:00+00:00,0.054182674830453234,USDT,borrow,aave_arbitrum
2022-07-01 00:00:00+00:00,0.043278555121350655,USDT,borrow,aave_arbitrum
2022-07-02 00:00:00+00:00,0.05281573087294577,USDT,borrow,aave_arbitrum
2022-07-03 00:00:00+00:00,0.0533484109607327,USDT,borrow,aave_arbitrum
2022-07-04 00:00:00+00:00,0.04554378155143786,USDT,borrow,aave_arbitrum
2022-07-05 00:00:00+00:00,0.052096248856035476,USDT,borrow,aave_arbitrum
2022-07-06 00:00:00+00:00,0.04510620696162281,USDT,borrow,aave_arbitrum
2022-07-07 00:00:00+00:00,0.057161323349143416,USDT,borrow,aave_arbitrum
2022-07-08 00:00:00+00:00,0.04693550109989986,USDT,borrow,aave_arbitrum
2022-07-09 00:00:00+00:00,0.049376562199095204,USDT,borrow,aave_arbitrum
2022-07-10 00:00:00+00:00,0.05267560147643047,USDT,borrow,aave_arbitrum
2022-07-11 00:00:00+00:00,0.0506664000287772,USDT,borrow,aave_arbitrum
2022-07-12 00:00:00+00:00,0.042835567737349714,USDT,borrow,aave_arbitrum
2022-07-13 00:00:00+00:00,0.04928048334179955,USDT,borrow,aave_arbitrum
