date,rate,asset,rate_type,protocol
2022-10-25 00:00:00+00:00,0.00015749933353519305,WBTC,supply,aave_arbitrum
2022-10-26 00:00:00+00:00,0.00014785170132241462,WBTC,supply,aave_arbitrum
2022-10-27 00:00:00+00:00,0.00015857770706399567,WBTC,supply,aave_arbitrum
2022-10-28 00:00:00+00:00,0.0001308850488403858,WBTC,supply,aave_arbitrum
2022-10-29 00:00:00+00:00,0.00015557423908088198,WBTC,supply,aave_arbitrum
2022-10-30 00:00:00+00:00,0.00012618756548021164,WBTC,supply,aave_arbitrum
2022-10-31 00:00:00+00:00,0.00013899342463228795,WBTC,supply,aave_arbitrum
2022-11-01 00:00:00+00:00,0.00011733828109165044,WBTC,supply,aave_arbitrum
2022-11-02 00:00:00+00:00,0.0001428141044019902,WBTC,supply,aave_arbitrum
2022-11-03 00:00:00+00:00,0.00014224595554181553,WBTC,supply,aave_arbitrum
2022-11-04 00:00:00+00:00,0.00014261855671298545,WBTC,supply,aave_arbitrum
2022-11-05 00:00:00+00:00,0.00014123152421124512,WBTC,supply,aave_arbitrum
2022-11-06 00:00:00+00:00,8.879771387629904e-05,WBTC,supply,aave_arbitrum
2022-11-07 00:00:00+00:00,8.973363738487458e-05,WBTC,supply,aave_arbitrum
2022-11-08 00:00:00+00:00,8.593561948238884e-05,WBTC,supply,aave_arbitrum
2022-11-09 00:00:00+00:00,8.213942469805292e-05,WBTC,supply,aave_arbitrum
